"id"	"num"	"neg.score"	"neg.p.value"	"neg.fdr"	"neg.rank"	"neg.goodsgrna"	"neg.lfc"	"pos.score"	"pos.p.value"	"pos.fdr"	"pos.rank"	"pos.goodsgrna"	"pos.lfc"
"13659"	"TRPM2"	4	0.78796	0.78756	1	13659	0	0.24779	0.3192	0.38517	1	5956	1	0.24779
"13660"	"ALS2CR12"	4	0.78798	0.78757	1	13660	0	0.12518	0.15103	0.24131	1	3682	1	0.12518
"13661"	"IL16"	4	0.78799	0.78759	1	13661	0	0.030443	0.57449	0.57642	1	9509	1	0.030443
"13662"	"RABL5"	4	0.78805	0.78764	1	13662	0	0.019614	0.51928	0.52902	1	8600	1	0.019614
"13663"	"DHRS4"	4	0.78814	0.78772	1	13663	0	0.11233	0.014123	0.037132	0.646946	1026	2	0.11233
"13664"	"C2orf69"	4	0.78828	0.78787	1	13664	0	0.10636	0.65339	0.65263	1	10914	0	0.10636
"13665"	"AGPAT5"	4	0.78829	0.78789	1	13665	0	0.077245	0.32952	0.39176	1	6078	1	0.077245
"13666"	"BNC1"	4	0.78845	0.78805	1	13666	0	-0.029859	0.44154	0.4689	1	7476	1	-0.029859
"13667"	"DGKQ"	4	0.78851	0.7881	1	13667	0	0.021704	0.69511	0.69436	1	11703	0	0.021704
"13668"	"SESN1"	4	0.78856	0.78814	1	13668	0	0.18998	0.02104	0.053297	0.774719	1229	3	0.18998
"13669"	"C8orf74"	4	0.78874	0.78833	1	13669	0	0.11891	0.044629	0.098199	0.976373	1795	2	0.11891
"13670"	"BDNF"	4	0.78882	0.78842	1	13670	0	0.092718	0.16646	0.26162	1	3986	2	0.092718
"13671"	"ATP8A1"	4	0.78884	0.78844	1	13671	0	0.10783	0.11603	0.19478	1	3007	2	0.10783
"13672"	"BCL3"	4	0.789	0.7886	1	13672	0	0.0058808	0.50122	0.51451	1	8316	1	0.0058808
"13673"	"ABCC2"	4	0.78909	0.78869	1	13673	0	-0.024096	0.54158	0.54759	1	8959	1	-0.024096
"13674"	"SIX5"	4	0.7891	0.7887	1	13674	0	-0.0086272	0.89916	0.89883	1	15701	0	-0.0086272
"13675"	"C12orf75"	4	0.78914	0.78874	1	13675	0	0.0082894	0.34607	0.40244	1	6278	1	0.0082894
"13676"	"BTN3A3"	4	0.78923	0.78882	1	13676	0	0.078761	0.33286	0.39389	1	6123	1	0.078761
"13677"	"GALNT12"	4	0.78935	0.78896	1	13677	0	-0.019641	0.80212	0.80166	1	13730	0	-0.019641
"13678"	"EIF4E3"	4	0.78937	0.78897	1	13678	0	-0.034047	0.42318	0.45551	1	7240	1	-0.034047
"13679"	"SQLE"	4	0.78939	0.78898	1	13679	0	0.87607	0.0040645	0.012686	0.337341	675	3	0.87607
"13680"	"TMEM11"	4	0.78949	0.78908	1	13680	0	-0.017966	0.93953	0.93942	1	16550	0	-0.017966
"13681"	"APOC1"	4	0.78953	0.78912	1	13681	0	0.04485	0.12913	0.21222	1	3247	2	0.04485
"13682"	"HNRNPK"	4	0.78954	0.78913	1	13682	0	0.071761	0.62702	0.62646	1	10422	1	0.071761
"13683"	"ARHGEF9"	4	0.78956	0.78915	1	13683	0	0.067317	0.34853	0.40404	1	6305	1	0.067317
"13684"	"TTC21A"	4	0.78961	0.7892	1	13684	0	0.014383	0.47482	0.49389	1	7944	1	0.014383
"13685"	"TRNP1"	4	0.78963	0.78922	1	13685	0	0.19282	0.03238	0.078852	0.894643	1569	3	0.19282
"13686"	"NINJ2"	4	0.78965	0.78923	1	13686	0	0.17482	0.12711	0.20949	1	3212	2	0.17482
"13687"	"DPCR1"	4	0.78974	0.78933	1	13687	0	-0.064206	0.82791	0.82728	1	14257	0	-0.064206
"13688"	"WDR60"	4	0.78975	0.78934	1	13688	0	0.033437	0.41445	0.44921	1	7129	1	0.033437
"13689"	"ATF6B"	4	0.78977	0.78936	1	13689	0	0.060438	0.67285	0.6722	1	11273	0	0.060438
"13690"	"PMFBP1"	4	0.78984	0.78944	1	13690	0	0.22473	0.012337	0.032825	0.604399	973	3	0.22473
"13691"	"ZNRD1"	4	0.79	0.78959	1	13691	0	0.08035	0.025211	0.062876	0.825254	1358	1	0.08035
"13692"	"MROH7"	4	0.79004	0.78962	1	13692	0	0.11731	0.58723	0.5881	1	9705	1	0.11731
"13693"	"HDC"	3	0.79005	0.79009	1	13693	0	-0.034785	0.42967	0.43537	1	7317	1	-0.034785
"13694"	"SNRNP200"	4	0.79009	0.78966	1	13694	0	0.068072	0.15507	0.24665	1	3770	2	0.068072
"13695"	"RPL30"	4	0.79011	0.78968	1	13695	0	0.076742	0.37428	0.42134	1	6622	1	0.076742
"13696"	"SLC6A11"	4	0.79014	0.78972	1	13696	0	0.018138	0.82295	0.82243	1	14157	0	0.018138
"13697"	"URB2"	4	0.79019	0.78976	1	13697	0	-0.0077013	0.65286	0.65215	1	10902	0	-0.0077013
"13698"	"DEFB112"	4	0.79021	0.78978	1	13698	0	-0.0085719	0.74139	0.74085	1	12589	0	-0.0085719
"13699"	"DCAKD"	4	0.79028	0.78985	1	13699	0	0.00042481	0.67136	0.67071	1	11247	0	0.00042481
"13700"	"PLCL1"	4	0.79035	0.78993	1	13700	0	-0.076338	0.94101	0.94086	1	16590	0	-0.076338
"13701"	"ABCG4"	4	0.79039	0.78996	1	13701	0	-0.0059079	0.51453	0.52511	1	8523	1	-0.0059079
"13702"	"TRIM61"	4	0.79044	0.79001	1	13702	0	0.085754	0.0058348	0.017105	0.414322	742	1	0.085754
"13703"	"LATS1"	4	0.79046	0.79002	1	13703	0	0.13516	0.10067	0.17424	1	2737	2	0.13516
"13704"	"CLDN25"	4	0.79053	0.79009	1	13704	0	0.01787	0.87729	0.8768	1	15241	0	0.01787
"13705"	"MAK"	4	0.7906	0.79016	1	13705	0	0.15146	0.13779	0.22376	1	3412	2	0.15146
"13706"	"RRP36"	4	0.79065	0.79021	1	13706	0	0.044905	0.19282	0.29644	1	4553	2	0.044905
"13707"	"CCDC151"	3	0.79072	0.79078	1	13707	0	0.92183	0.0015916	0.004537	0.172092	512	2	0.92183
"13708"	"RICTOR"	4	0.79084	0.79041	1	13708	0	-0.06371	0.93677	0.93661	1	16488	0	-0.06371
"13709"	"ZNF488"	4	0.79086	0.79042	1	13709	0	0.040799	0.55635	0.56023	1	9198	1	0.040799
"13710"	"PSMD14"	4	0.79093	0.79049	1	13710	0	0.1878	0.073383	0.13759	1	2262	2	0.1878
"13711"	"GPR160"	4	0.79096	0.79053	1	13711	0	0.19599	0.034568	0.083747	0.909602	1636	3	0.19599
"13712"	"C9orf117"	4	0.791	0.79056	1	13712	0	0.071521	0.18038	0.27999	1	4274	1	0.071521
"13713"	"ENO1"	4	0.79103	0.7906	1	13713	0	0.24397	0.0030558	0.010171	0.295239	621	2	0.24397
"13714"	"PER1"	4	0.79119	0.79075	1	13714	0	0.055611	0.12408	0.2055	1	3151	1	0.055611
"13715"	"HAS3"	4	0.79121	0.79077	1	13715	0	0.0072021	0.74106	0.74051	1	12580	0	0.0072021
"13716"	"NADK2"	4	0.79122	0.7908	1	13716	0	-0.0013355	0.80926	0.80884	1	13881	0	-0.0013355
"13717"	"RHEBL1"	4	0.79129	0.79086	1	13717	0	0.096866	0.37992	0.42517	1	6692	1	0.096866
"13718"	"ITGAM"	4	0.79133	0.7909	1	13718	0	0.057146	0.3009	0.3737	1	5772	1	0.057146
"13719"	"ST14"	4	0.79138	0.79096	1	13719	0	-0.014213	0.39806	0.43776	1	6917	1	-0.014213
"13720"	"NDUFA9"	4	0.7914	0.79097	1	13720	0	0.10399	0.75128	0.75085	1	12783	0	0.10399
"13721"	"C16orf97"	4	0.79147	0.79104	1	13721	0	0.11126	0.1718	0.26868	1	4095	2	0.11126
"13722"	"ABCA13"	4	0.79149	0.79106	1	13722	0	0.0086558	0.82808	0.82744	1	14262	0	0.0086558
"13723"	"KIAA1841"	4	0.7915	0.79107	1	13723	0	-0.053681	0.93944	0.93933	1	16547	0	-0.053681
"13724"	"PRM1"	4	0.79152	0.79109	1	13724	0	0.14175	0.15276	0.2436	1	3721	2	0.14175
"13725"	"POLR1C"	4	0.79156	0.79113	1	13725	0	-0.092151	0.23474	0.33416	1	5133	1	-0.092151
"13726"	"ASCC2"	4	0.79159	0.79116	1	13726	0	0.44561	0.0050112	0.015048	0.380987	709	3	0.44561
"13727"	"ARHGAP31"	3	0.79165	0.7917	1	13727	0	-0.0094071	0.66309	0.66311	1	11094	0	-0.0094071
"13728"	"EAF2"	4	0.79166	0.79123	1	13728	0	-0.049981	0.91415	0.91393	1	16004	0	-0.049981
"13729"	"SEPT5"	4	0.79173	0.79129	1	13729	0	0.19372	0.049178	0.10425	0.993105	1871	2	0.19372
"13730"	"INPP1"	4	0.79175	0.79131	1	13730	0	0.3386	0.025405	0.06333	0.827973	1365	2	0.3386
"13731"	"ITIH4"	4	0.79192	0.79149	1	13731	0	0.65633	0.0043138	0.0133	0.34954	685	3	0.65633
"13732"	"DNAJC1"	4	0.79196	0.79152	1	13732	0	0.1442	0.57648	0.57827	1	9539	1	0.1442
"13733"	"DBX1"	4	0.79199	0.79156	1	13733	0	0.14078	0.12954	0.21278	1	3256	2	0.14078
"13734"	"UPF2"	4	0.79204	0.79162	1	13734	0	-0.0078903	0.056314	0.11414	1	1982	1	-0.0078903
"13735"	"TUSC5"	4	0.79208	0.79165	1	13735	0	0.10171	0.46514	0.48646	1	7802	1	0.10171
"13736"	"ZNF121"	4	0.7921	0.79167	1	13736	0	0.10311	0.46743	0.48822	1	7841	1	0.10311
"13737"	"CCL18"	4	0.79211	0.79169	1	13737	0	0.093512	0.057349	0.11555	1	1997	2	0.093512
"13738"	"TRIM6"	4	0.79213	0.7917	1	13738	0	0.12399	0.039902	0.091734	0.944589	1731	2	0.12399
"13739"	"LYPD3"	4	0.79215	0.79172	1	13739	0	-0.12535	0.51255	0.52351	1	8497	1	-0.12535
"13740"	"GPATCH3"	4	0.79222	0.79178	1	13740	0	0.041797	0.49183	0.50708	1	8178	1	0.041797
"13741"	"CLYBL"	4	0.7923	0.79188	1	13741	0	-0.047451	0.77042	0.76995	1	13140	0	-0.047451
"13742"	"C1orf162"	4	0.79237	0.79195	1	13742	0	0.07434	0.47729	0.49582	1	7983	1	0.07434
"13743"	"USP22"	4	0.79241	0.79199	1	13743	0	0.024339	0.72649	0.72596	1	12284	0	0.024339
"13744"	"CACTIN"	4	0.79246	0.79204	1	13744	0	0.096197	0.20228	0.30885	1	4744	2	0.096197
"13745"	"RCL1"	4	0.7925	0.79208	1	13745	0	-0.093448	0.90039	0.90002	1	15724	0	-0.093448
"13746"	"LIPK"	4	0.79256	0.79215	1	13746	0	0.019854	0.71586	0.71517	1	12087	0	0.019854
"13747"	"MYOT"	4	0.79265	0.79224	1	13747	0	0.037757	0.48863	0.50459	1	8133	1	0.037757
"13748"	"PADI2"	4	0.79267	0.79225	1	13748	0	0.061912	0.46715	0.48801	1	7834	1	0.061912
"13749"	"PAIP1"	3	0.79281	0.79281	1	13749	0	0.19463	0.086349	0.14668	1	2480	2	0.19463
"13750"	"INTS1"	4	0.79281	0.79238	1	13750	0	-0.024803	0.88868	0.88825	1	15479	0	-0.024803
"13751"	"RNASEH1"	4	0.79284	0.79241	1	13751	0	0.049172	0.67018	0.66955	1	11228	0	0.049172
"13752"	"HHLA3"	4	0.79291	0.79249	1	13752	0	-0.063827	0.058314	0.11688	1	2014	1	-0.063827
"13753"	"CRY2"	4	0.79296	0.79254	1	13753	0	0.10144	0.49295	0.50798	1	8194	1	0.10144
"13754"	"MAGIX"	4	0.79298	0.79256	1	13754	0	0.052179	0.78037	0.77988	1	13337	0	0.052179
"13755"	"SIK1"	4	0.793	0.79257	1	13755	0	0.17622	0.10666	0.18233	1	2841	2	0.17622
"13756"	"APOB"	4	0.79302	0.7926	1	13756	0	0.07419	0.27284	0.35656	1	5487	1	0.07419
"13757"	"JAM3"	4	0.7931	0.79268	1	13757	0	0.015074	0.72987	0.72933	1	12351	0	0.015074
"13758"	"SLC20A2"	4	0.79315	0.79273	1	13758	0	0.024168	0.13756	0.22346	1	3409	1	0.024168
"13759"	"RXFP4"	4	0.79321	0.79278	1	13759	0	-0.02933	0.32583	0.38935	1	6040	1	-0.02933
"13760"	"LSM5"	4	0.79324	0.79282	1	13760	0	-0.034471	0.75058	0.75011	1	12772	0	-0.034471
"13761"	"RSPH9"	4	0.79329	0.79287	1	13761	0	0.12315	0.69104	0.69033	1	11620	0	0.12315
"13762"	"C3"	4	0.79341	0.79299	1	13762	0	-0.033918	0.17994	0.27937	1	4265	1	-0.033918
"13763"	"CXorf56"	4	0.79348	0.79306	1	13763	0	-0.006802	0.87905	0.87854	1	15282	0	-0.006802
"13764"	"NUDT3"	4	0.79354	0.79311	1	13764	0	0.20605	0.0053288	0.015832	0.395144	720	2	0.20605
"13765"	"NTSR2"	3	0.79356	0.79357	1	13765	0	0.1743	0.08389	0.14306	1	2433	2	0.1743
"13766"	"CCDC59"	4	0.79362	0.7932	1	13766	0	0.10931	0.065047	0.12616	1	2127	2	0.10931
"13767"	"GLT6D1"	4	0.79364	0.79322	1	13767	0	0.16127	0.10588	0.18128	1	2833	2	0.16127
"13768"	"ZNF487"	4	0.79366	0.79324	1	13768	0	0.10761	0.14507	0.23345	1	3566	2	0.10761
"13769"	"ENDOV"	4	0.79369	0.79328	1	13769	0	-0.01198	0.066175	0.12771	1	2146	1	-0.01198
"13770"	"CCL5"	2	0.7937	0.79308	1	13770	0	0.13141	0.228	0.2376	1	5073	1	0.13141
"13771"	"RAX"	4	0.79373	0.79331	1	13771	0	0.017872	0.78285	0.78239	1	13371	0	0.017872
"13772"	"MOSPD2"	4	0.79376	0.79334	1	13772	0	0.18939	0.047888	0.10253	0.98941	1850	2	0.18939
"13773"	"SLC25A47"	4	0.79378	0.79337	1	13773	0	0.049057	0.64547	0.64486	1	10769	0	0.049057
"13774"	"CHODL"	4	0.79381	0.79339	1	13774	0	-0.023669	0.36761	0.41684	1	6538	1	-0.023669
"13775"	"TMEFF2"	4	0.79383	0.79341	1	13775	0	-0.061406	0.93875	0.93862	1	16531	0	-0.061406
"13776"	"FOXE1"	4	0.79385	0.79343	1	13776	0	0.15442	0.11903	0.19879	1	3075	2	0.15442
"13777"	"SLC22A17"	3	0.79395	0.79397	1	13777	0	-0.001016	0.50391	0.50435	1	8359	1	-0.001016
"13778"	"FAM131A"	4	0.79418	0.79375	1	13778	0	-0.035526	0.87765	0.87715	1	15252	0	-0.035526
"13779"	"ZBTB18"	4	0.79423	0.79381	1	13779	0	-0.056647	0.62651	0.62594	1	10412	1	-0.056647
"13780"	"ALDH1B1"	4	0.79435	0.79393	1	13780	0	-0.053491	0.86832	0.86785	1	15064	0	-0.053491
"13781"	"TCHHL1"	4	0.79436	0.79395	1	13781	0	0.099067	0.059752	0.11887	1	2039	2	0.099067
"13782"	"APPL2"	4	0.79447	0.79405	1	13782	0	-0.02934	0.63775	0.63707	1	10615	0	-0.02934
"13783"	"TMCO6"	4	0.79452	0.7941	1	13783	0	0.098949	0.5328	0.54022	1	8829	1	0.098949
"13784"	"TJP1"	4	0.79459	0.79416	1	13784	0	0.087367	0.55376	0.55805	1	9156	1	0.087367
"13785"	"IFT46"	4	0.79464	0.79421	1	13785	0	0.095098	0.22811	0.33028	1	5074	1	0.095098
"13786"	"ACADSB"	4	0.79493	0.79452	1	13786	0	-0.074669	0.56398	0.56702	1	9332	1	-0.074669
"13787"	"C5orf63"	4	0.79495	0.79453	1	13787	0	0.1248	0.023436	0.058829	0.808344	1298	1	0.1248
"13788"	"HCLS1"	4	0.79507	0.79467	1	13788	0	0.18664	0.037201	0.087973	0.927096	1690	2	0.18664
"13789"	"EIF4E"	2	0.7951	0.79447	1	13789	0	0.05536	0.55454	0.55453	1	9169	0	0.05536
"13790"	"RPS29"	4	0.79521	0.79481	1	13790	0	0.44617	0.00080386	0.0029177	0.13104	397	3	0.44617
"13791"	"SUCNR1"	4	0.79526	0.79486	1	13791	0	0.71223	0.0014677	0.0052987	0.192276	496	3	0.71223
"13792"	"AHCYL2"	4	0.79535	0.79494	1	13792	0	0.076653	0.75334	0.75295	1	12818	0	0.076653
"13793"	"MYL5"	4	0.79536	0.79496	1	13793	0	-0.054792	0.95542	0.95526	1	16934	0	-0.054792
"13794"	"ARID3C"	4	0.7954	0.79499	1	13794	0	-2.6773e-05	0.62993	0.62937	1	10475	0	-2.6773e-05
"13795"	"IZUMO4"	4	0.79545	0.79504	1	13795	0	0.055842	0.75309	0.7527	1	12815	0	0.055842
"13796"	"C1QTNF4"	4	0.79555	0.79514	1	13796	0	0.047729	0.42921	0.45991	1	7312	1	0.047729
"13797"	"ZNF788"	4	0.79566	0.79523	1	13797	0	0.0008329	0.72602	0.72549	1	12274	0	0.0008329
"13798"	"PCBP3"	2	0.7957	0.79508	1	13798	0	0.69011	0.02391	0.044233	0.709253	1309	1	0.69011
"13799"	"TRIM63"	4	0.79571	0.79529	1	13799	0	0.15541	0.031779	0.077518	0.887919	1553	3	0.15541
"13800"	"MCOLN2"	4	0.79576	0.79534	1	13800	0	0.042175	0.61758	0.61702	1	10258	1	0.042175
"13801"	"ANGPTL3"	4	0.79584	0.79544	1	13801	0	0.064434	0.57876	0.58034	1	9570	1	0.064434
"13802"	"UNKL"	4	0.79586	0.79545	1	13802	0	0.13579	0.20506	0.31243	1	4813	1	0.13579
"13803"	"PRKAR2A"	1	0.79586	0.79648	1	13803	0	0.14626	0.20414	0.20383	1	4786	1	0.14626
"13804"	"TINAGL1"	4	0.79588	0.79547	1	13804	0	-0.10554	0.98408	0.98414	1	17590	0	-0.10554
"13805"	"TNFAIP8L2"	4	0.7959	0.79549	1	13805	0	0.099509	0.095031	0.16667	1	2637	2	0.099509
"13806"	"SH3GL3"	4	0.79593	0.79552	1	13806	0	0.17011	0.17276	0.26995	1	4121	2	0.17011
"13807"	"SMC3"	4	0.79608	0.79567	1	13807	0	0.0167	0.81363	0.81319	1	13977	0	0.0167
"13808"	"ANP32D"	4	0.79615	0.79573	1	13808	0	0.031338	0.29431	0.36957	1	5705	1	0.031338
"13809"	"LANCL1"	4	0.79617	0.79575	1	13809	0	0.085241	0.631	0.63043	1	10497	0	0.085241
"13810"	"RPS6KA4"	4	0.79626	0.79584	1	13810	0	0.14307	0.19815	0.30336	1	4662	2	0.14307
"13811"	"KCNJ9"	4	0.79629	0.79587	1	13811	0	0.035794	0.34787	0.40358	1	6296	1	0.035794
"13812"	"STRBP"	4	0.79631	0.79589	1	13812	0	-0.032721	0.29804	0.37192	1	5743	1	-0.032721
"13813"	"AC091801.1"	4	0.79638	0.79597	1	13813	0	0.022326	0.58356	0.58474	1	9640	1	0.022326
"13814"	"HSD17B11"	4	0.79641	0.796	1	13814	0	0.16252	0.039328	0.090909	0.94007	1723	2	0.16252
"13815"	"FAF2"	4	0.79655	0.79614	1	13815	0	0.0011004	0.64777	0.64718	1	10809	0	0.0011004
"13816"	"HMGA2"	4	0.79662	0.79621	1	13816	0	-0.030172	0.57912	0.58067	1	9576	1	-0.030172
"13817"	"RRP1"	4	0.7967	0.7963	1	13817	0	0.0078049	0.4479	0.47357	1	7566	1	0.0078049
"13818"	"HTR3E"	4	0.7968	0.79639	1	13818	0	0.21232	0.11396	0.1921	1	2976	2	0.21232
"13819"	"SLC12A7"	4	0.79684	0.79643	1	13819	0	0.016808	0.092144	0.16281	1	2573	1	0.016808
"13820"	"CCNK"	4	0.79697	0.79657	1	13820	0	-0.037305	0.76129	0.76083	1	12961	0	-0.037305
"13821"	"SH3BP1"	4	0.79703	0.79661	1	13821	0	0.14601	0.65248	0.65175	1	10895	0	0.14601
"13822"	"PRKAR2B"	4	0.79715	0.79673	1	13822	0	0.086987	0.14742	0.23653	1	3608	2	0.086987
"13823"	"FHL1"	4	0.79718	0.79677	1	13823	0	0.075675	0.52006	0.52969	1	8616	1	0.075675
"13824"	"PRKG2"	4	0.79723	0.79682	1	13824	0	-0.017703	0.84642	0.84579	1	14625	0	-0.017703
"13825"	"OR8J1"	4	0.79725	0.79683	1	13825	0	-0.089232	0.28662	0.3649	1	5625	1	-0.089232
"13826"	"ZNF804A"	4	0.79732	0.7969	1	13826	0	0.026074	0.66687	0.66624	1	11166	0	0.026074
"13827"	"KCTD18"	4	0.7974	0.797	1	13827	0	0.018226	0.83109	0.83045	1	14326	0	0.018226
"13828"	"PHACTR3"	4	0.79744	0.79704	1	13828	0	0.15952	0.0067345	0.019321	0.442706	781	2	0.15952
"13829"	"HESX1"	4	0.79745	0.79706	1	13829	0	0.18668	0.12765	0.21022	1	3219	2	0.18668
"13830"	"CLDN23"	4	0.79747	0.79707	1	13830	0	0.059134	0.48231	0.49972	1	8047	1	0.059134
"13831"	"SCNN1B"	4	0.79749	0.79709	1	13831	0	0.59604	0.0028623	0.0096995	0.28756	607	3	0.59604
"13832"	"LMF2"	4	0.79754	0.79714	1	13832	0	0.043024	0.43358	0.46312	1	7362	1	0.043024
"13833"	"BANF1"	4	0.79756	0.79716	1	13833	0	0.0084559	0.17119	0.26786	1	4077	1	0.0084559
"13834"	"FAM167A"	4	0.79761	0.79722	1	13834	0	0.062722	0.33677	0.39641	1	6171	1	0.062722
"13835"	"TFPT"	4	0.79762	0.79724	1	13835	0	0.027309	0.72813	0.72762	1	12314	0	0.027309
"13836"	"RPS2"	4	0.79767	0.79729	1	13836	0	0.105	0.55675	0.5606	1	9204	1	0.105
"13837"	"CCDC89"	4	0.79771	0.79733	1	13837	0	-0.0078538	0.12132	0.20186	1	3106	1	-0.0078538
"13838"	"BTNL8"	4	0.79778	0.79741	1	13838	0	0.066607	0.16595	0.26098	1	3978	2	0.066607
"13839"	"NSMCE1"	4	0.79779	0.79742	1	13839	0	0.076892	0.43457	0.46383	1	7376	1	0.076892
"13840"	"FAM159B"	4	0.79786	0.79749	1	13840	0	0.081092	0.038829	0.090225	0.938367	1714	2	0.081092
"13841"	"PIAS1"	4	0.79788	0.79752	1	13841	0	-0.081802	0.7571	0.75664	1	12884	0	-0.081802
"13842"	"PCDHB7"	4	0.79808	0.79772	1	13842	0	-0.037352	0.84426	0.84362	1	14572	0	-0.037352
"13843"	"C17orf67"	4	0.7982	0.79784	1	13843	0	0.10769	0.15305	0.24399	1	3730	2	0.10769
"13844"	"RBM47"	4	0.79827	0.79791	1	13844	0	-0.056194	0.67641	0.67564	1	11348	0	-0.056194
"13845"	"HMGCS2"	4	0.79839	0.79804	1	13845	0	0.066166	0.17016	0.26647	1	4056	1	0.066166
"13846"	"MVD"	4	0.79841	0.79806	1	13846	0	0.031031	0.28007	0.36088	1	5561	1	0.031031
"13847"	"OTP"	4	0.79847	0.79814	1	13847	0	-0.054833	0.93424	0.93401	1	16434	0	-0.054833
"13848"	"GPR68"	4	0.79856	0.79821	1	13848	0	0.05967	0.3327	0.39379	1	6120	1	0.05967
"13849"	"ENTHD1"	4	0.79859	0.79824	1	13849	0	-0.02124	0.34947	0.40468	1	6319	1	-0.02124
"13850"	"ATG2B"	4	0.79861	0.79826	1	13850	0	-0.013551	0.56337	0.56648	1	9323	1	-0.013551
"13851"	"SMIM21"	1	0.79867	0.79922	1	13851	0	0.17158	0.20133	0.20108	1	4723	1	0.17158
"13852"	"STXBP6"	4	0.79875	0.7984	1	13852	0	0.20612	0.49711	0.51123	1	8251	1	0.20612
"13853"	"ARHGEF25"	4	0.7989	0.79855	1	13853	0	0.027664	0.69622	0.69544	1	11720	0	0.027664
"13854"	"CYFIP2"	4	0.79902	0.79867	1	13854	0	0.14111	0.65963	0.65898	1	11034	0	0.14111
"13855"	"EPRS"	4	0.79903	0.79869	1	13855	0	0.17561	0.029784	0.073088	0.870919	1497	2	0.17561
"13856"	"OTUD7A"	4	0.79905	0.79871	1	13856	0	-0.015021	0.57894	0.58049	1	9573	1	-0.015021
"13857"	"NIPAL3"	4	0.79912	0.79877	1	13857	0	0.23946	0.15936	0.25228	1	3856	2	0.23946
"13858"	"DNAJB14"	4	0.79915	0.7988	1	13858	0	-0.049896	0.62538	0.62482	1	10391	1	-0.049896
"13859"	"SLC17A5"	4	0.79922	0.79887	1	13859	0	-0.027082	0.6775	0.67672	1	11364	0	-0.027082
"13860"	"AP3B2"	4	0.79924	0.79888	1	13860	0	0.054179	0.71788	0.71721	1	12125	0	0.054179
"13861"	"ZCCHC8"	4	0.79926	0.79889	1	13861	0	0.014946	0.50048	0.5139	1	8304	1	0.014946
"13862"	"NDUFA4L2"	4	0.79929	0.79891	1	13862	0	-0.011386	0.41199	0.44745	1	7101	1	-0.011386
"13863"	"SCPEP1"	4	0.79934	0.79897	1	13863	0	0.22275	0.015918	0.041413	0.687423	1078	3	0.22275
"13864"	"MLXIP"	4	0.79937	0.799	1	13864	0	-0.023712	0.54004	0.5463	1	8939	1	-0.023712
"13865"	"NES"	4	0.79948	0.7991	1	13865	0	-0.016589	0.61061	0.61017	1	10126	1	-0.016589
"13866"	"C7orf72"	4	0.79951	0.79913	1	13866	0	0.038879	0.55929	0.56284	1	9246	1	0.038879
"13867"	"RNF6"	4	0.79963	0.79925	1	13867	0	-0.0071974	0.6408	0.6402	1	10675	0	-0.0071974
"13868"	"GLYATL3"	4	0.79964	0.79928	1	13868	0	0.010769	0.64119	0.6406	1	10682	0	0.010769
"13869"	"C2orf43"	4	0.79966	0.79929	1	13869	0	-0.012507	0.78968	0.78928	1	13498	0	-0.012507
"13870"	"HRH4"	4	0.79968	0.7993	1	13870	0	-0.012066	0.65988	0.65922	1	11039	0	-0.012066
"13871"	"SLC35G1"	4	0.79973	0.79935	1	13871	0	0.021543	0.54497	0.55044	1	9018	1	0.021543
"13872"	"ZFYVE1"	4	0.79981	0.79943	1	13872	0	0.098852	0.57249	0.57459	1	9469	1	0.098852
"13873"	"HIST1H2BK"	4	0.79992	0.79953	1	13873	0	0.18858	0.030285	0.074181	0.872247	1515	3	0.18858
"13874"	"GID4"	4	0.79993	0.79955	1	13874	0	0.0086878	0.18286	0.28326	1	4344	1	0.0086878
"13875"	"ZNF529"	4	0.79995	0.79956	1	13875	0	0.11809	0.14123	0.22831	1	3487	2	0.11809
"13876"	"NKX3-1"	4	0.79997	0.79959	1	13876	0	-0.042539	0.91288	0.91268	1	15988	0	-0.042539
"13877"	"ZNF33A"	4	0.79998	0.7996	1	13877	0	0.071599	0.39814	0.43782	1	6918	1	0.071599
"13878"	"BTD"	4	0.80003	0.79964	1	13878	0	0.0052151	0.62716	0.6266	1	10426	1	0.0052151
"13879"	"SGK3"	4	0.80007	0.79968	1	13879	0	-0.051988	0.86314	0.86273	1	14959	0	-0.051988
"13880"	"TTLL11"	4	0.80008	0.79969	1	13880	0	0.088828	0.72934	0.72882	1	12342	0	0.088828
"13881"	"IQCF3"	4	0.8001	0.79971	1	13881	0	-0.052412	0.096707	0.1689	1	2663	1	-0.052412
"13882"	"ARMCX3"	4	0.8002	0.79982	1	13882	0	0.16825	0.016061	0.041777	0.689472	1085	2	0.16825
"13883"	"PRIMPOL"	4	0.80022	0.79983	1	13883	0	-0.067586	0.59109	0.59166	1	9778	1	-0.067586
"13884"	"DPM3"	4	0.80024	0.79985	1	13884	0	0.14163	0.14962	0.23944	1	3656	2	0.14163
"13885"	"NUSAP1"	4	0.80032	0.79992	1	13885	0	0.32601	0.090129	0.16008	1	2541	2	0.32601
"13886"	"TAOK2"	4	0.80034	0.79994	1	13886	0	-0.02966	0.81515	0.81471	1	14009	0	-0.02966
"13887"	"PMM1"	4	0.80037	0.79997	1	13887	0	-0.014332	0.75469	0.75425	1	12836	0	-0.014332
"13888"	"CBS"	4	0.80039	0.79999	1	13888	0	-0.019909	0.73583	0.73527	1	12483	0	-0.019909
